First Name,Last Name,Customer Name,Education,Income,Loyalty Number,Customer_ID
Peter,Michavd,Peter Michavd,Bachelor,22724,106046,1746360560778698451
Janeen,Mackessy,Janeen Mackessy,Doctor,11885,106048,3198794265555168380
Joey,Pringle,Joey Pringle,Bachelor,23986,106084,9105810725616181064
Ehtel,Galdamez,Ehtel Galdamez,Bachelor,85339,106099,1933679560345321780
Hung,Pung,Hung Pung,Bachelor,75217,106101,8369111625435446574
Mahalia,Reischl,Mahalia Reischl,Bachelor,53133,106127,986124217017477889
Deja,Aguire,Deja Aguire,Bachelor,38008,106168,-7283027682264790672
Marlana,Schuner,Marlana Schuner,Bachelor,20951,106169,-8467979813171558566
Kimberlie,Massengill,Kimberlie Massengill,Bachelor,43543,106176,-3481361867253378689
Cher,Chol,Cher Chol,Bachelor,85942,106190,-8262850378374827791
Shonna,Yarzabal,Shonna Yarzabal,Master,22828,106218,-5266260587439772536
Roxana,Kannas,Roxana Kannas,Bachelor,95733,106260,6564620130170487456
Contessa,Kleppinger,Contessa Kleppinger,Bachelor,37937,106263,5473088836450897291
Mirian,Bullion,Mirian Bullion,Bachelor,39650,106283,1680636979331754421
Sophie,Feinblatt,Sophie Feinblatt,Bachelor,31723,106324,-4055221515391919999
Wilburn,Grill,Wilburn Grill,Bachelor,31562,106325,7222193722348391419
Viola,Gumm,Viola Gumm,Bachelor,27071,106330,-3367103134573979245
Stacey,Fuhriman,Stacey Fuhriman,Bachelor,33321,106369,6193839880808374632
Rickie,Hornshaw,Rickie Hornshaw,Doctor,12160,106423,-5766679370456805336
Luna,Baxi,Luna Baxi,Master,18577,106427,6975319927663615110
Kandice,Igoe,Kandice Igoe,Master,25147,106445,3987349505792452688
Shonda,Bratcher,Shonda Bratcher,Doctor,16976,106454,-3096851559090892593
Bryce,Peel,Bryce Peel,Bachelor,28738,106477,-5472776612134217227
Ardelia,Whitehorse,Ardelia Whitehorse,Bachelor,30915,106509,2715508063203278568
Mireya,Kumfer,Mireya Kumfer,Bachelor,37937,106515,5679517065512883677
Robt,Razon,Robt Razon,Doctor,21720,106557,-5102529415189142665
Maile,Konruff,Maile Konruff,High School or Below,25370,106589,7911577452745570705
Selena,Lappinga,Selena Lappinga,High School or Below,24030,106592,1656154206140425477
Maryam,Lansberry,Maryam Lansberry,Bachelor,55805,106601,-464749646917532644
Roxanne,Cools,Roxanne Cools,Bachelor,30027,106616,-6097520457339163620
Selena,Stautz,Selena Stautz,Bachelor,62053,106623,6220333894232552715
Elise,Pitney,Elise Pitney,Bachelor,74089,106637,-180748540754270793
Katheleen,Henwood,Katheleen Henwood,Bachelor,68086,106663,790745116093104775
Raul,Fenceroy,Raul Fenceroy,Bachelor,39278,106664,674914767148149656
Buster,Beltrame,Buster Beltrame,Bachelor,40516,106689,-7314075642814097480
Latarsha,Carducci,Latarsha Carducci,Bachelor,48056,106696,-1484402058239719684
Tijuana,Lepore,Tijuana Lepore,Bachelor,73054,106699,123535799135447076
Brad,Moger,Brad Moger,Bachelor,23576,106754,7664056094595576794
Karly,Runzler,Karly Runzler,Bachelor,25561,106776,-5354398761724234902
Aimee,Biggio,Aimee Biggio,Bachelor,36631,106779,-4442641070905222368
Farah,Tieu,Farah Tieu,High School or Below,11033,106801,-564724873161082009
Heriberto,Isbill,Heriberto Isbill,Bachelor,38873,106807,7319055626002659674
Deanne,Kinnier,Deanne Kinnier,Master,25905,106835,9003383146413337846
Arnetta,Hubbartt,Arnetta Hubbartt,Bachelor,36580,106838,-686414247845936319
Coralie,Duffin,Coralie Duffin,Bachelor,42602,106839,-2952431355755475464
Colleen,Colman,Colleen Colman,Bachelor,51840,106933,9082897575672752287
Sarah,Spraque,Sarah Spraque,Bachelor,48367,106936,-6687339535577746485
Nohemi,Forno,Nohemi Forno,Bachelor,32169,106946,7912858958559266311
Vinnie,Risper,Vinnie Risper,Bachelor,67248,106949,4901029336535544706
Donita,Milham,Donita Milham,Bachelor,74454,106960,-1557196085089458085
Nelia,Fassler,Nelia Fassler,Bachelor,88723,106966,-6924808953066455849
Denice,Flaum,Denice Flaum,Bachelor,68401,106978,-2952836768635025138
Lesli,Klines,Lesli Klines,Bachelor,74916,106979,7008443045192423937
Micheline,Meabon,Micheline Meabon,Bachelor,94903,106997,1595785500572445898
Olivia,Dillehay,Olivia Dillehay,Bachelor,82320,107000,2591800479653390714
Taina,Boenisch,Taina Boenisch,Bachelor,55350,107005,-1453943706253586370
Yuki,Goodnoe,Yuki Goodnoe,Bachelor,89284,107014,-2517876240371027644
Sabine,Balla,Sabine Balla,Bachelor,42191,107037,4265890149807321426
Julieann,Ybanez,Julieann Ybanez,Doctor,15999,107042,4699610690780295973
Francie,Protzman,Francie Protzman,Bachelor,93872,107067,4842983653037271463
Tonisha,Brosch,Tonisha Brosch,Bachelor,63624,107073,-7870524509811893255
Kyle,Borgeson,Kyle Borgeson,Bachelor,55478,107075,481516286617417642
Luis,Fitzwater,Luis Fitzwater,Bachelor,51991,107098,8275181791030579349
Tobi,Perkins,Tobi Perkins,Bachelor,82667,107119,-6004936305975818360
Gregorio,Wieloch,Gregorio Wieloch,Bachelor,50398,107133,2672294481088091974
Lisha,Urban,Lisha Urban,Bachelor,54507,107201,-4239099996040707407
Wilda,Cruzen,Wilda Cruzen,Master,17489,107203,-2574764659940906401
Honey,Clemens,Honey Clemens,High School or Below,25646,107206,-7436164504052686512
Keneth,Doto,Keneth Doto,Doctor,25259,107212,1858803807138180700
Gwyn,Abaya,Gwyn Abaya,Bachelor,95697,107240,-3602105951631735246
Genoveva,Nampel,Genoveva Nampel,Bachelor,54737,107247,-1394616545086326764
Nilda,Strawser,Nilda Strawser,Bachelor,97095,107270,-6399083184445566244
Gene,Fillyaw,Gene Fillyaw,Bachelor,71960,107291,7430207739708652250
Norman,Dimucci,Norman Dimucci,Bachelor,88430,107296,-5156314595804593155
Joetta,Hergenrader,Joetta Hergenrader,Bachelor,75490,107311,-5136138040173326349
Evie,Sillery,Evie Sillery,Bachelor,53249,107329,-2866457642916646509
Jinny,Stockfisch,Jinny Stockfisch,Bachelor,51148,107358,7087368628115047431
Shonna,Alim,Shonna Alim,Bachelor,41951,107375,-8232603393299401804
Hermila,Zilahi,Hermila Zilahi,Bachelor,76506,107385,2920660063802508704
Dell,Hush,Dell Hush,High School or Below,21921,107420,-7273734491760195452
Lakia,Shewmake,Lakia Shewmake,Bachelor,69259,107438,-2272728104194239681
Vergie,Inghem,Vergie Inghem,Bachelor,47823,107466,2981086009355072702
Ryann,Narciso,Ryann Narciso,Bachelor,56342,107477,-2116040880814164107
Byron,Roca,Byron Roca,Bachelor,25378,107483,-8932020867740912960
Jeanette,Swartzbeck,Jeanette Swartzbeck,Master,21073,107487,8179954095274698564
Michaele,Hemmings,Michaele Hemmings,Bachelor,77299,107491,7908416243462769149
Manuela,Mclemore,Manuela Mclemore,Master,29692,107503,7267342256007600654
Gilberte,Gerst,Gilberte Gerst,Bachelor,65167,107514,-3817690649331954599
Nadia,Wage,Nadia Wage,Bachelor,68931,107519,-590176500475895382
Verlie,Perotti,Verlie Perotti,Bachelor,52216,107520,-699874212910574973
Kristine,Engelmeyer,Kristine Engelmeyer,Bachelor,83297,107539,4633401677112092429
Daren,Koiner,Daren Koiner,Bachelor,23923,107573,997206516154477596
Rolando,Alderson,Rolando Alderson,High School or Below,22520,107574,2629641443889999186
Carmel,Moorer,Carmel Moorer,Bachelor,84822,107593,-2518655609057168300
Philip,Hunke,Philip Hunke,Bachelor,68849,107615,108829629343654567
Lia,Munafo,Lia Munafo,Bachelor,92766,107617,-1074276640743606299
Argelia,Dabrowski,Argelia Dabrowski,Bachelor,49009,107633,-1180821358261010736
Warren,Trites,Warren Trites,Bachelor,52785,107639,306829042924848555
Belen,Maurus,Belen Maurus,High School or Below,10458,107643,123934976473689378
Nikia,Mazzotta,Nikia Mazzotta,Bachelor,85857,107649,-5453990667550964758
Mireille,Kegerries,Mireille Kegerries,Bachelor,87957,107658,-6682804257635547573
Heidi,Ejide,Heidi Ejide,Bachelor,60426,107708,5225890405135450900
Pearle,Kaku,Pearle Kaku,Bachelor,79251,107727,-2481744694796949349
Cristi,Astor,Cristi Astor,Bachelor,28773,107730,-4163184677010003157
Candelaria,Mcbath,Candelaria Mcbath,Bachelor,44988,107778,4199179980596017892
Britt,Clevinger,Britt Clevinger,Bachelor,30009,107780,-3988454306850837907
Kenneth,Amelung,Kenneth Amelung,Bachelor,43054,107807,2976433478497574434
Brice,Benyo,Brice Benyo,Bachelor,40171,107821,4194275589242661163
Laurence,Houseal,Laurence Houseal,Doctor,10275,107835,-2233438586007434528
Tonja,Poinson,Tonja Poinson,Bachelor,74965,107845,3154123171652156712
Coleen,Bergen,Coleen Bergen,Bachelor,43510,107851,-3969463939120749779
Elizebeth,Neer,Elizebeth Neer,Bachelor,58684,107854,2246289048891842809
Eugene,Farran,Eugene Farran,Bachelor,68931,107861,6468879225224898488
Larissa,Wen,Larissa Wen,Bachelor,43610,107868,-7732932142247713962
Erminia,Stroker,Erminia Stroker,Bachelor,97321,107902,-7318121067556167590
Carrol,Badame,Carrol Badame,Bachelor,42460,107923,-8410415028379604132
Lamonica,Saller,Lamonica Saller,Doctor,10511,107965,5820235274510016725
Danna,Hamborsky,Danna Hamborsky,Bachelor,80979,107978,-1679796976293685859
Arnita,Mills,Arnita Mills,Bachelor,28025,107993,425004611454135160
Kimber,Lukow,Kimber Lukow,Bachelor,70828,108022,-7719786760480922569
Edward,Rons,Edward Rons,Bachelor,38820,108042,7602742348203024125
Shameka,Foss,Shameka Foss,Bachelor,81197,108053,-8473534649453069106
Yvonne,Munzer,Yvonne Munzer,Bachelor,94392,108054,3955020680982554362
Darcie,Knuth,Darcie Knuth,Doctor,17453,108055,-8950949578828203041
Ermelinda,Reudink,Ermelinda Reudink,Bachelor,73026,108085,5605999820927131930
Afton,Deruyter,Afton Deruyter,Bachelor,64127,108086,4346676782754657687
Meta,Grabinger,Meta Grabinger,Doctor,16181,108116,6989178416697637739
Alonzo,Brugger,Alonzo Brugger,Bachelor,66676,108134,-1699757984855659636
Alvina,Acklin,Alvina Acklin,Bachelor,83761,108141,-1764250336925662758
Kristofer,Willms,Kristofer Willms,Bachelor,88590,108147,-7506178805001381100
Jerrie,Coponen,Jerrie Coponen,High School or Below,21137,108148,7917930978479152702
Faith,Mutolo,Faith Mutolo,Bachelor,56005,108170,8106796330901124382
Daron,Wellons,Daron Wellons,Bachelor,75644,108187,-4004096600552115574
Edwina,Shoats,Edwina Shoats,High School or Below,23843,108262,-4847577018298091135
Ha,Shinney,Ha Shinney,Bachelor,39718,108264,-5079082648811815191
Chrystal,Zauner,Chrystal Zauner,Bachelor,47829,108268,5368550384859019440
Loura,Clubb,Loura Clubb,Bachelor,45754,108272,1547896168627978234
Jessika,Homewood,Jessika Homewood,Bachelor,22398,108278,9037030723499237830
Criselda,Gari,Criselda Gari,High School or Below,16891,108293,-3650479873587175392
Luella,Piggs,Luella Piggs,High School or Below,13512,108326,-1791576631369468215
Dorthy,Hinote,Dorthy Hinote,Bachelor,29834,108346,-7182146483656781639
Tamala,Thyng,Tamala Thyng,Bachelor,44667,108360,-2422646912095605451
Roberto,Truscott,Roberto Truscott,Bachelor,31278,108367,-6894304872863646357
Bridget,Kley,Bridget Kley,Bachelor,21947,108381,-7487486524726776495
Alice,Morles,Alice Morles,Bachelor,61281,108384,-4403412305919216667
Rosamond,Merrih,Rosamond Merrih,Bachelor,24626,108430,2553474732095222605
Pat,Eberth,Pat Eberth,Bachelor,94263,108440,1254048312980791758
Whitney,Alsman,Whitney Alsman,Master,18577,108441,-4135737352407555207
Moon,Motes,Moon Motes,Bachelor,40774,108459,2476517651562054878
Solomon,Rihner,Solomon Rihner,Bachelor,43877,108462,-2117485228525717574
Bibi,Gradford,Bibi Gradford,Bachelor,30374,108466,746442000796948928
Amberly,Sedotal,Amberly Sedotal,Bachelor,39669,108481,2143105557582574590
Shirlene,Humerick,Shirlene Humerick,Bachelor,42056,108486,-7892946400094614235
Leon,Harpel,Leon Harpel,Bachelor,41662,108491,-6930699967237362290
Hipolito,Lisenby,Hipolito Lisenby,Bachelor,28937,108528,2871778263971707595
Carolann,Encarnacion,Carolann Encarnacion,High School or Below,18052,108531,7082662704061722311
Carlota,Boisjolie,Carlota Boisjolie,Bachelor,92766,108570,-9184519736062121781
Anthony,Yazzie,Anthony Yazzie,Bachelor,65999,108601,6193768563725528002
Malorie,Slowik,Malorie Slowik,High School or Below,13088,108604,3371545364872041802
Alida,Strode,Alida Strode,Bachelor,68086,108625,1290438293450260435
Norberto,Tope,Norberto Tope,Bachelor,79628,108654,-2763507083800602223
Cathey,Devries,Cathey Devries,Bachelor,44428,108666,3161052115573171387
Charlsie,Haverfield,Charlsie Haverfield,Bachelor,55593,108736,1853689570122187667
Christina,Stinton,Christina Stinton,Bachelor,58082,108748,2544827417971145204
Norman,Pelzel,Norman Pelzel,Bachelor,79628,108801,7028997128476836094
Alycia,Holub,Alycia Holub,Bachelor,57749,108844,4586067527697697089
Bud,Crance,Bud Crance,Bachelor,77601,108857,-6053373904798195444
Augustine,Akimseu,Augustine Akimseu,Bachelor,92589,108875,4958615528878254602
Buena,Schulze,Buena Schulze,Bachelor,91375,108896,4734432984860723409
Olen,Kanter,Olen Kanter,Bachelor,76731,108901,3443402649046772536
Dann,Sefcovic,Dann Sefcovic,Bachelor,94590,108903,-5991323247211584170
Vera,Honeysucker,Vera Honeysucker,Bachelor,98333,108912,-5736044307035672482
Sonia,Swanson,Sonia Swanson,Bachelor,25899,108923,-4887439745263416262
Margert,Duhamel,Margert Duhamel,Bachelor,94903,108940,5464910616382374308
Omega,Hastin,Omega Hastin,Master,10312,108950,-6041617493809496184
Dorathy,Strate,Dorathy Strate,Bachelor,40794,108952,-2009442211253517030
Melissa,Kanevsky,Melissa Kanevsky,Bachelor,46503,108954,-3820306568902297461
Lashell,Corolis,Lashell Corolis,Doctor,18150,108959,6575305539064829255
Tennie,Lengerich,Tennie Lengerich,Bachelor,78387,108960,8847755485467549225
Jacquelynn,Micale,Jacquelynn Micale,Bachelor,28743,108970,-4446138093486282832
Antonia,Cerrito,Antonia Cerrito,Bachelor,29822,108981,2843054231622859335
Nolan,Morgensen,Nolan Morgensen,Bachelor,35605,109022,-8637799603070791990
Reagan,Persia,Reagan Persia,Master,13528,109023,-7261254960936506955
Jason,Sechler,Jason Sechler,Bachelor,58643,109029,-5566898716628158519
Ashlee,Vanfossen,Ashlee Vanfossen,Bachelor,83800,109042,359615165358644608
Soledad,Ryals,Soledad Ryals,Doctor,11432,109048,-218434308243157574
Stacie,Koretsky,Stacie Koretsky,High School or Below,11822,109062,5250074150311843691
Becky,Telchik,Becky Telchik,Bachelor,78032,109097,-7414052764863896734
Rosetta,Moran,Rosetta Moran,Bachelor,72517,109108,2751021490083031358
Ethan,Kashuba,Ethan Kashuba,Bachelor,68073,109110,5946295465787964677
Malik,Uhrin,Malik Uhrin,Bachelor,99069,109151,-7126371051845974913
Frida,Theel,Frida Theel,Bachelor,71731,109156,-3670291933388694683
Adrian,Liou,Adrian Liou,Bachelor,82377,109167,-8980401090493464738
Desiree,Vu,Desiree Vu,Bachelor,50825,109203,1244281238573787669
Mariela,Bolig,Mariela Bolig,Bachelor,39133,109209,6067955817394919000
Amparo,Saraniti,Amparo Saraniti,Master,24910,109229,-8544619688401205292
Ilse,Dobrasz,Ilse Dobrasz,Bachelor,58089,109327,-5144604338635754424
Shandra,Phramany,Shandra Phramany,Bachelor,75648,109356,-6889412387979260160
John,Mcauley,John Mcauley,Bachelor,62900,109379,-3115272984892383371
Agueda,Ivans,Agueda Ivans,Bachelor,24641,109386,1703839049031691975
Margrett,Golick,Margrett Golick,Bachelor,24019,109431,-3952976545647840695
Coleman,Spurbeck,Coleman Spurbeck,Bachelor,36765,109458,6428820516707403956
Jack,Braught,Jack Braught,Doctor,10892,109473,5633027829038142731
Diego,Norbury,Diego Norbury,Bachelor,71663,109478,6319339632292790615
Yoshie,Gohlke,Yoshie Gohlke,Bachelor,69268,109495,-832096683520330943
Bobbie,Thibault,Bobbie Thibault,Bachelor,46998,109509,7009749274068842888
Melody,Crapp,Melody Crapp,Bachelor,56980,109531,8477920063629461515
Aliza,Baras,Aliza Baras,Bachelor,67588,109552,5337641059604397029
Yvette,Innes,Yvette Innes,Bachelor,22268,109556,-7550060368056818994
Samara,Dicola,Samara Dicola,Bachelor,99874,109585,6045481335745268246
Lenita,Bendit,Lenita Bendit,Bachelor,24732,109587,-2951747598578831179
Genevive,Candella,Genevive Candella,Doctor,24636,109606,6220114679058526373
Yoshiko,Bloxom,Yoshiko Bloxom,Bachelor,35695,109660,-4050976862115448953
Criselda,Poisel,Criselda Poisel,Bachelor,82664,109672,767813503004634824
Augusta,Vanzandt,Augusta Vanzandt,Doctor,11612,109680,-9172881820451952879
Lai,Dehm,Lai Dehm,Bachelor,90289,109734,-5948464248508532074
Malika,Shelenberger,Malika Shelenberger,Bachelor,42297,109738,-2913559649522180310
Lanny,Toller,Lanny Toller,Bachelor,60214,109747,6100990535053525621
Graciela,Lanen,Graciela Lanen,Master,19614,109766,4377253170910391780
Ami,Grosbier,Ami Grosbier,Bachelor,78108,109767,-656072666591364307
Spring,Smit,Spring Smit,High School or Below,29327,109789,5525525597714027699
Phebe,Dimes,Phebe Dimes,Bachelor,54292,109821,-1923699300776430362
Christine,Chevalier,Christine Chevalier,Bachelor,66982,109840,-878345126400502673
Katerine,Acimovic,Katerine Acimovic,Bachelor,86180,109854,7295736448486683313
Gaynelle,Wurdeman,Gaynelle Wurdeman,Bachelor,29834,109876,4018931692354517143
Ressie,Gioia,Ressie Gioia,Bachelor,74905,109880,2227543350144499275
Brande,Liberty,Brande Liberty,Bachelor,35625,109903,7120938161423945393
Matilda,Mitchell,Matilda Mitchell,Bachelor,60068,109939,765198742142053850
Sid,Ellingsworth,Sid Ellingsworth,Bachelor,78460,109956,1959092316826615235
Shaunta,Burge,Shaunta Burge,Bachelor,68144,110001,-2305550918189299549
Wilford,Nimocks,Wilford Nimocks,Bachelor,78772,110027,-8944298565102791770
Martin,Mierzwinski,Martin Mierzwinski,Bachelor,23156,110030,2632477319576401792
German,Russo,German Russo,Bachelor,68956,110065,1019694214282867211
Louella,Chass,Louella Chass,Bachelor,72117,110073,-1946837053194123500
Aaron,Manolakis,Aaron Manolakis,Master,13528,110089,4353835889484379946
Iris,Sladick,Iris Sladick,Bachelor,84229,110107,6540986070099329497
Allen,Poyner,Allen Poyner,Bachelor,47778,110125,-1305869326214271180
Weston,Albor,Weston Albor,Bachelor,29084,110170,-1872507947740891138
Ena,Gfeller,Ena Gfeller,Bachelor,43386,110191,3723417163409878846
Claudio,Devenny,Claudio Devenny,Bachelor,85210,110207,7781451013956426725
Wilson,Burleson,Wilson Burleson,Bachelor,44428,110211,2898088246602122482
Bo,Throssell,Bo Throssell,Bachelor,53295,110217,-871566024240864553
Tillie,Gobrecht,Tillie Gobrecht,Bachelor,71038,110221,-8663077294611090892
Casey,Mandiola,Casey Mandiola,Bachelor,27824,110262,183981307259495953
Randall,Garrow,Randall Garrow,Bachelor,80409,110337,2784851273698361451
Elenora,Tooms,Elenora Tooms,Bachelor,68321,110394,-3955824352529126245
Lan,Wicker,Lan Wicker,Master,22828,110429,4418704776872120434
Della,Nethery,Della Nethery,High School or Below,21827,110451,5835617340001040462
Gema,Mockler,Gema Mockler,Bachelor,74257,110476,5188764278261362082
Ali,Barryman,Ali Barryman,Bachelor,85210,110484,-6297348974692233267
Ivan,Dorsinville,Ivan Dorsinville,Bachelor,77521,110508,-4945237401134033122
Ahmad,Wonderly,Ahmad Wonderly,Bachelor,75606,110514,4296063019484779078
Annamarie,Revier,Annamarie Revier,Bachelor,44980,110549,-6500326405409709853
Casey,Belon,Casey Belon,Bachelor,28909,110603,-1723497419715886761
Kenia,Turpin,Kenia Turpin,Bachelor,44305,110606,834926038070177375
Bobbie,Mcbrayer,Bobbie Mcbrayer,Bachelor,93210,110640,4585872694010000862
Henriette,Bouras,Henriette Bouras,Bachelor,25927,110678,-8390484827811372927
Bonita,Rott,Bonita Rott,Bachelor,92296,110681,4241413334705232959
Scott,Grabau,Scott Grabau,Bachelor,92606,110712,7165757477204594211
Wilmer,Beran,Wilmer Beran,Bachelor,99443,110726,-9034140490795592628
Laci,Thidphy,Laci Thidphy,Bachelor,52266,110737,5059503219856337986
Tomiko,Boey,Tomiko Boey,Bachelor,79065,110742,-1493148034923468985
Janna,Lynskey,Janna Lynskey,Bachelor,55645,110752,2778331888140194398
Brianne,Meader,Brianne Meader,Doctor,14616,110756,7997511339378219978
Adolfo,Nehring,Adolfo Nehring,Bachelor,38638,110771,-5617716977138050341
Hedwig,Stdenny,Hedwig Stdenny,Bachelor,83576,110782,3040318314181962868
Dina,Tutor,Dina Tutor,Bachelor,54613,110822,259274969966663284
Leena,Yglesias,Leena Yglesias,Bachelor,23706,110906,-2018052883691028105
Wei,Belotti,Wei Belotti,Bachelor,37056,110908,-5769781312094310985
