First Name,Last Name,Customer Name,Education,Income,Loyalty Number,Customer_ID
Kathline,Mendosa,Kathline Mendosa,Bachelor,21841,106038,2438139688913134564
Peter,Michavd,Peter Michavd,Bachelor,22724,106046,-4386188256113652862
Janeen,Mackessy,Janeen Mackessy,Doctor,11885,106048,8641348143052438409
Joey,Pringle,Joey Pringle,Bachelor,23986,106084,-3914871614219673116
Ehtel,Galdamez,Ehtel Galdamez,Bachelor,85339,106099,3390585577339834709
Hung,Pung,Hung Pung,Bachelor,75217,106101,-2514684327004130384
Mahalia,Reischl,Mahalia Reischl,Bachelor,53133,106127,4881178982479941945
Deja,Aguire,Deja Aguire,Bachelor,38008,106168,-8849372553209183505
Marlana,Schuner,Marlana Schuner,Bachelor,20951,106169,6692451586323613363
Kimberlie,Massengill,Kimberlie Massengill,Bachelor,43543,106176,-9029434882707922844
Cher,Chol,Cher Chol,Bachelor,85942,106190,-2573307475455233490
Shonna,Yarzabal,Shonna Yarzabal,Master,22828,106218,-3702418064040221648
Roxana,Kannas,Roxana Kannas,Bachelor,95733,106260,-9134608588176896508
Contessa,Kleppinger,Contessa Kleppinger,Bachelor,37937,106263,-2599672499530423457
Mirian,Bullion,Mirian Bullion,Bachelor,39650,106283,6946367111797070791
Sophie,Feinblatt,Sophie Feinblatt,Bachelor,31723,106324,-555859292989251423
Wilburn,Grill,Wilburn Grill,Bachelor,31562,106325,518458151729884647
Viola,Gumm,Viola Gumm,Bachelor,27071,106330,3017893303645255108
Stacey,Fuhriman,Stacey Fuhriman,Bachelor,33321,106369,1570264295395857388
Rickie,Hornshaw,Rickie Hornshaw,Doctor,12160,106423,4984036292754483883
Luna,Baxi,Luna Baxi,Master,18577,106427,-732843975486299284
Kandice,Igoe,Kandice Igoe,Master,25147,106445,-4633431025009407085
Shonda,Bratcher,Shonda Bratcher,Doctor,16976,106454,-499907759866984754
Bryce,Peel,Bryce Peel,Bachelor,28738,106477,-5677897923860706913
Ardelia,Whitehorse,Ardelia Whitehorse,Bachelor,30915,106509,1734674119142319944
Mireya,Kumfer,Mireya Kumfer,Bachelor,37937,106515,449076157293593177
Robt,Razon,Robt Razon,Doctor,21720,106557,-7111188716070541046
Maile,Konruff,Maile Konruff,High School or Below,25370,106589,-1579006158307090267
Selena,Lappinga,Selena Lappinga,High School or Below,24030,106592,5926762095919636124
Maryam,Lansberry,Maryam Lansberry,Bachelor,55805,106601,-7116539242431794634
Roxanne,Cools,Roxanne Cools,Bachelor,30027,106616,-92561189921505036
Selena,Stautz,Selena Stautz,Bachelor,62053,106623,-3256055213745375518
Elise,Pitney,Elise Pitney,Bachelor,74089,106637,-8308351983070344338
Katheleen,Henwood,Katheleen Henwood,Bachelor,68086,106663,8712022501227951841
Raul,Fenceroy,Raul Fenceroy,Bachelor,39278,106664,3229084434983529289
Buster,Beltrame,Buster Beltrame,Bachelor,40516,106689,-2976834402724960164
Latarsha,Carducci,Latarsha Carducci,Bachelor,48056,106696,-1213384772034535751
Tijuana,Lepore,Tijuana Lepore,Bachelor,73054,106699,-7234919078989171339
Brad,Moger,Brad Moger,Bachelor,23576,106754,2458583958865810899
Karly,Runzler,Karly Runzler,Bachelor,25561,106776,3413911635797752327
Aimee,Biggio,Aimee Biggio,Bachelor,36631,106779,2801832900940087477
Farah,Tieu,Farah Tieu,High School or Below,11033,106801,5875704030094987584
Heriberto,Isbill,Heriberto Isbill,Bachelor,38873,106807,9004808891130971263
Deanne,Kinnier,Deanne Kinnier,Master,25905,106835,8360437935415801840
Arnetta,Hubbartt,Arnetta Hubbartt,Bachelor,36580,106838,8596680149330524929
Coralie,Duffin,Coralie Duffin,Bachelor,42602,106839,-7020096791886618653
Colleen,Colman,Colleen Colman,Bachelor,51840,106933,-4267947646071974001
Sarah,Spraque,Sarah Spraque,Bachelor,48367,106936,-2520299732813517911
Nohemi,Forno,Nohemi Forno,Bachelor,32169,106946,8033889608619896045
Vinnie,Risper,Vinnie Risper,Bachelor,67248,106949,-4949970651225908588
Donita,Milham,Donita Milham,Bachelor,74454,106960,-5677562976020428925
Nelia,Fassler,Nelia Fassler,Bachelor,88723,106966,-3538088372312919849
Denice,Flaum,Denice Flaum,Bachelor,68401,106978,7122333913340698345
Lesli,Klines,Lesli Klines,Bachelor,74916,106979,-8841673578273113950
Micheline,Meabon,Micheline Meabon,Bachelor,94903,106997,-5072128639813501599
Olivia,Dillehay,Olivia Dillehay,Bachelor,82320,107000,375863673006578482
Taina,Boenisch,Taina Boenisch,Bachelor,55350,107005,-2183030441387455219
Yuki,Goodnoe,Yuki Goodnoe,Bachelor,89284,107014,-5952951721092360582
Sabine,Balla,Sabine Balla,Bachelor,42191,107037,-737055071574737306
Julieann,Ybanez,Julieann Ybanez,Doctor,15999,107042,8237840840581393439
Francie,Protzman,Francie Protzman,Bachelor,93872,107067,-2822263777327486175
Tonisha,Brosch,Tonisha Brosch,Bachelor,63624,107073,-6793309002870550906
Kyle,Borgeson,Kyle Borgeson,Bachelor,55478,107075,213571897320269993
Luis,Fitzwater,Luis Fitzwater,Bachelor,51991,107098,-2772424943526822313
Tobi,Perkins,Tobi Perkins,Bachelor,82667,107119,-1809069752708176344
Gregorio,Wieloch,Gregorio Wieloch,Bachelor,50398,107133,-6257252500969087777
Lisha,Urban,Lisha Urban,Bachelor,54507,107201,-4565238178076514179
Wilda,Cruzen,Wilda Cruzen,Master,17489,107203,-6199384537891133750
Honey,Clemens,Honey Clemens,High School or Below,25646,107206,-6793821982814943501
Keneth,Doto,Keneth Doto,Doctor,25259,107212,-9155280148059959348
Gwyn,Abaya,Gwyn Abaya,Bachelor,95697,107240,-7459473792054705286
Genoveva,Nampel,Genoveva Nampel,Bachelor,54737,107247,9071982886014064654
Nilda,Strawser,Nilda Strawser,Bachelor,97095,107270,5236885022036913486
Gene,Fillyaw,Gene Fillyaw,Bachelor,71960,107291,-174401677976787154
Norman,Dimucci,Norman Dimucci,Bachelor,88430,107296,-960654514345610396
Joetta,Hergenrader,Joetta Hergenrader,Bachelor,75490,107311,-4359275549554048435
Evie,Sillery,Evie Sillery,Bachelor,53249,107329,5650386863557501598
Jinny,Stockfisch,Jinny Stockfisch,Bachelor,51148,107358,5570246129543091577
Shonna,Alim,Shonna Alim,Bachelor,41951,107375,-3554016594317524443
Hermila,Zilahi,Hermila Zilahi,Bachelor,76506,107385,-6661800152900358356
Dell,Hush,Dell Hush,High School or Below,21921,107420,-6038492609629655019
Lakia,Shewmake,Lakia Shewmake,Bachelor,69259,107438,-1286914935887251328
Vergie,Inghem,Vergie Inghem,Bachelor,47823,107466,-3294807088139523372
Ryann,Narciso,Ryann Narciso,Bachelor,56342,107477,5571639435322751923
Byron,Roca,Byron Roca,Bachelor,25378,107483,-983528361461223160
Jeanette,Swartzbeck,Jeanette Swartzbeck,Master,21073,107487,3026750861499151450
Michaele,Hemmings,Michaele Hemmings,Bachelor,77299,107491,6100220168305752296
Manuela,Mclemore,Manuela Mclemore,Master,29692,107503,8980237253072534584
Gilberte,Gerst,Gilberte Gerst,Bachelor,65167,107514,-1097386470183988947
Nadia,Wage,Nadia Wage,Bachelor,68931,107519,-934498260504441542
Verlie,Perotti,Verlie Perotti,Bachelor,52216,107520,5931313632883356120
Kristine,Engelmeyer,Kristine Engelmeyer,Bachelor,83297,107539,6637516716496277241
Daren,Koiner,Daren Koiner,Bachelor,23923,107573,831193344304994034
Rolando,Alderson,Rolando Alderson,High School or Below,22520,107574,-8225632022518688079
Carmel,Moorer,Carmel Moorer,Bachelor,84822,107593,-38793443825722842
Philip,Hunke,Philip Hunke,Bachelor,68849,107615,-8593776801795555908
Lia,Munafo,Lia Munafo,Bachelor,92766,107617,-4296438919930457184
Argelia,Dabrowski,Argelia Dabrowski,Bachelor,49009,107633,2950257285946859271
Warren,Trites,Warren Trites,Bachelor,52785,107639,8000896722192131329
Belen,Maurus,Belen Maurus,High School or Below,10458,107643,2791423794813951829
Nikia,Mazzotta,Nikia Mazzotta,Bachelor,85857,107649,8961540301792723041
Mireille,Kegerries,Mireille Kegerries,Bachelor,87957,107658,2176582863647277864
Heidi,Ejide,Heidi Ejide,Bachelor,60426,107708,-6424229459007081265
Pearle,Kaku,Pearle Kaku,Bachelor,79251,107727,-6330166474453574542
Cristi,Astor,Cristi Astor,Bachelor,28773,107730,6281388123786715153
Candelaria,Mcbath,Candelaria Mcbath,Bachelor,44988,107778,1719397468828482500
Britt,Clevinger,Britt Clevinger,Bachelor,30009,107780,8191465548544012481
Kenneth,Amelung,Kenneth Amelung,Bachelor,43054,107807,1857127030143366441
Brice,Benyo,Brice Benyo,Bachelor,40171,107821,2365546365633550412
Laurence,Houseal,Laurence Houseal,Doctor,10275,107835,-3978497681657613335
Tonja,Poinson,Tonja Poinson,Bachelor,74965,107845,3354600043258629041
Coleen,Bergen,Coleen Bergen,Bachelor,43510,107851,-7278957370592421875
Elizebeth,Neer,Elizebeth Neer,Bachelor,58684,107854,3771828882152572236
Eugene,Farran,Eugene Farran,Bachelor,68931,107861,-3639929123354493497
Larissa,Wen,Larissa Wen,Bachelor,43610,107868,-5336270802503557247
Erminia,Stroker,Erminia Stroker,Bachelor,97321,107902,-1813062449945434449
Carrol,Badame,Carrol Badame,Bachelor,42460,107923,6406506563240661444
Lamonica,Saller,Lamonica Saller,Doctor,10511,107965,-7208860478023410273
Danna,Hamborsky,Danna Hamborsky,Bachelor,80979,107978,7687528648372185703
Arnita,Mills,Arnita Mills,Bachelor,28025,107993,-3277725157207781194
Kimber,Lukow,Kimber Lukow,Bachelor,70828,108022,-7976334482147216989
Edward,Rons,Edward Rons,Bachelor,38820,108042,-5836708848130539979
Shameka,Foss,Shameka Foss,Bachelor,81197,108053,7863843167657524528
Yvonne,Munzer,Yvonne Munzer,Bachelor,94392,108054,7748575824158605498
Darcie,Knuth,Darcie Knuth,Doctor,17453,108055,-2780521106156526797
Ermelinda,Reudink,Ermelinda Reudink,Bachelor,73026,108085,6846017817662422494
Afton,Deruyter,Afton Deruyter,Bachelor,64127,108086,-2750954139711889992
Meta,Grabinger,Meta Grabinger,Doctor,16181,108116,6193644043640960636
Alonzo,Brugger,Alonzo Brugger,Bachelor,66676,108134,-8588358994662429083
Alvina,Acklin,Alvina Acklin,Bachelor,83761,108141,-1132634326888082772
Kristofer,Willms,Kristofer Willms,Bachelor,88590,108147,-4964466212369160831
Jerrie,Coponen,Jerrie Coponen,High School or Below,21137,108148,-4636793327994286614
Faith,Mutolo,Faith Mutolo,Bachelor,56005,108170,-5024879870397274734
Daron,Wellons,Daron Wellons,Bachelor,75644,108187,-7766283522329445256
Edwina,Shoats,Edwina Shoats,High School or Below,23843,108262,-5104484417052091378
Ha,Shinney,Ha Shinney,Bachelor,39718,108264,5209684139666498656
Chrystal,Zauner,Chrystal Zauner,Bachelor,47829,108268,-3325646184247839834
Loura,Clubb,Loura Clubb,Bachelor,45754,108272,1649965810794505176
Jessika,Homewood,Jessika Homewood,Bachelor,22398,108278,-541192915253337998
Criselda,Gari,Criselda Gari,High School or Below,16891,108293,-6377522053659901589
Luella,Piggs,Luella Piggs,High School or Below,13512,108326,-6159430745694242988
Dorthy,Hinote,Dorthy Hinote,Bachelor,29834,108346,7198503503103087886
Tamala,Thyng,Tamala Thyng,Bachelor,44667,108360,-9205150967599935002
Roberto,Truscott,Roberto Truscott,Bachelor,31278,108367,1683590801768224816
Bridget,Kley,Bridget Kley,Bachelor,21947,108381,7305535768787942702
Alice,Morles,Alice Morles,Bachelor,61281,108384,-8096697535454046916
Rosamond,Merrih,Rosamond Merrih,Bachelor,24626,108430,3972806533955509962
Pat,Eberth,Pat Eberth,Bachelor,94263,108440,-7005027404879032681
Whitney,Alsman,Whitney Alsman,Master,18577,108441,-9099499247467274635
Moon,Motes,Moon Motes,Bachelor,40774,108459,6496237237833557545
Solomon,Rihner,Solomon Rihner,Bachelor,43877,108462,-1311214112534484760
Bibi,Gradford,Bibi Gradford,Bachelor,30374,108466,325577326085928063
Amberly,Sedotal,Amberly Sedotal,Bachelor,39669,108481,-5787412582859697877
Shirlene,Humerick,Shirlene Humerick,Bachelor,42056,108486,-677852175780415843
Leon,Harpel,Leon Harpel,Bachelor,41662,108491,-1361139501781385977
Hipolito,Lisenby,Hipolito Lisenby,Bachelor,28937,108528,3461181144849740879
Carolann,Encarnacion,Carolann Encarnacion,High School or Below,18052,108531,-7817534639097204458
Carlota,Boisjolie,Carlota Boisjolie,Bachelor,92766,108570,-8046109965118139489
Anthony,Yazzie,Anthony Yazzie,Bachelor,65999,108601,-8199403024151585298
Malorie,Slowik,Malorie Slowik,High School or Below,13088,108604,-4569124198463441407
Alida,Strode,Alida Strode,Bachelor,68086,108625,1181694185804176209
Norberto,Tope,Norberto Tope,Bachelor,79628,108654,7965337219573979313
Cathey,Devries,Cathey Devries,Bachelor,44428,108666,3065286847323138265
Charlsie,Haverfield,Charlsie Haverfield,Bachelor,55593,108736,-8590784455062111169
Christina,Stinton,Christina Stinton,Bachelor,58082,108748,-2648788583685785515
Norman,Pelzel,Norman Pelzel,Bachelor,79628,108801,960955237897751830
Alycia,Holub,Alycia Holub,Bachelor,57749,108844,-5289181833339841663
Bud,Crance,Bud Crance,Bachelor,77601,108857,8965018046226938206
Augustine,Akimseu,Augustine Akimseu,Bachelor,92589,108875,-8344069173344977462
Buena,Schulze,Buena Schulze,Bachelor,91375,108896,3330160447263191559
Olen,Kanter,Olen Kanter,Bachelor,76731,108901,3195530942970660468
Dann,Sefcovic,Dann Sefcovic,Bachelor,94590,108903,-8579632732228681808
Vera,Honeysucker,Vera Honeysucker,Bachelor,98333,108912,7507368794008177760
Sonia,Swanson,Sonia Swanson,Bachelor,25899,108923,-5100221398454444875
Margert,Duhamel,Margert Duhamel,Bachelor,94903,108940,-9058913437621107637
Omega,Hastin,Omega Hastin,Master,10312,108950,7833013730818024875
Dorathy,Strate,Dorathy Strate,Bachelor,40794,108952,-5306659984683140117
Melissa,Kanevsky,Melissa Kanevsky,Bachelor,46503,108954,-2609943729205438325
Lashell,Corolis,Lashell Corolis,Doctor,18150,108959,-8719422056882196698
Tennie,Lengerich,Tennie Lengerich,Bachelor,78387,108960,-154239075831788999
Jacquelynn,Micale,Jacquelynn Micale,Bachelor,28743,108970,3909795416439795124
Antonia,Cerrito,Antonia Cerrito,Bachelor,29822,108981,-5112151425680559142
Nolan,Morgensen,Nolan Morgensen,Bachelor,35605,109022,7435634899179997728
Reagan,Persia,Reagan Persia,Master,13528,109023,3754126881469099494
Jason,Sechler,Jason Sechler,Bachelor,58643,109029,-6633811864871581502
Ashlee,Vanfossen,Ashlee Vanfossen,Bachelor,83800,109042,-2064810655223898202
Soledad,Ryals,Soledad Ryals,Doctor,11432,109048,-5513931525366925940
Stacie,Koretsky,Stacie Koretsky,High School or Below,11822,109062,478201280674950675
Becky,Telchik,Becky Telchik,Bachelor,78032,109097,-6968697863639621081
Rosetta,Moran,Rosetta Moran,Bachelor,72517,109108,3964518324146182238
Ethan,Kashuba,Ethan Kashuba,Bachelor,68073,109110,6251555574612304380
Malik,Uhrin,Malik Uhrin,Bachelor,99069,109151,-1922216768296986774
Frida,Theel,Frida Theel,Bachelor,71731,109156,-5204698216822128125
Adrian,Liou,Adrian Liou,Bachelor,82377,109167,-1656037494215576456
Desiree,Vu,Desiree Vu,Bachelor,50825,109203,8498903679551519390
Mariela,Bolig,Mariela Bolig,Bachelor,39133,109209,8544806153464128250
Amparo,Saraniti,Amparo Saraniti,Master,24910,109229,2571615976888516820
Ilse,Dobrasz,Ilse Dobrasz,Bachelor,58089,109327,-2937874918674446487
Shandra,Phramany,Shandra Phramany,Bachelor,75648,109356,1166539176600159493
John,Mcauley,John Mcauley,Bachelor,62900,109379,-780924974061137397
Agueda,Ivans,Agueda Ivans,Bachelor,24641,109386,-7797170518127054835
Margrett,Golick,Margrett Golick,Bachelor,24019,109431,5978959678379393538
Coleman,Spurbeck,Coleman Spurbeck,Bachelor,36765,109458,4575272908903112201
Jack,Braught,Jack Braught,Doctor,10892,109473,-6494840623127998912
Diego,Norbury,Diego Norbury,Bachelor,71663,109478,-6757076052648489390
Yoshie,Gohlke,Yoshie Gohlke,Bachelor,69268,109495,7929877663125059835
Bobbie,Thibault,Bobbie Thibault,Bachelor,46998,109509,-8834133999465572628
Melody,Crapp,Melody Crapp,Bachelor,56980,109531,6400474055194953056
Aliza,Baras,Aliza Baras,Bachelor,67588,109552,-14214622070947324
Yvette,Innes,Yvette Innes,Bachelor,22268,109556,-385892913990050933
Samara,Dicola,Samara Dicola,Bachelor,99874,109585,-8891444685197341790
Lenita,Bendit,Lenita Bendit,Bachelor,24732,109587,4293827701504395903
Genevive,Candella,Genevive Candella,Doctor,24636,109606,-288773577828817752
Yoshiko,Bloxom,Yoshiko Bloxom,Bachelor,35695,109660,-2194323895090204077
Criselda,Poisel,Criselda Poisel,Bachelor,82664,109672,6738011658661869998
Augusta,Vanzandt,Augusta Vanzandt,Doctor,11612,109680,-7377096409594568627
Lai,Dehm,Lai Dehm,Bachelor,90289,109734,6149896397694842219
Malika,Shelenberger,Malika Shelenberger,Bachelor,42297,109738,3273511860159118390
Lanny,Toller,Lanny Toller,Bachelor,60214,109747,8220808695860927229
Graciela,Lanen,Graciela Lanen,Master,19614,109766,-3040002037801825251
Ami,Grosbier,Ami Grosbier,Bachelor,78108,109767,-7417631526040535378
Spring,Smit,Spring Smit,High School or Below,29327,109789,-6401630842771967986
Phebe,Dimes,Phebe Dimes,Bachelor,54292,109821,5211698394534929667
Christine,Chevalier,Christine Chevalier,Bachelor,66982,109840,-2870970846413958607
Katerine,Acimovic,Katerine Acimovic,Bachelor,86180,109854,-2877113265562614661
Gaynelle,Wurdeman,Gaynelle Wurdeman,Bachelor,29834,109876,-7030366250160431286
Ressie,Gioia,Ressie Gioia,Bachelor,74905,109880,-1970914839167135603
Brande,Liberty,Brande Liberty,Bachelor,35625,109903,-6665407949983541689
Matilda,Mitchell,Matilda Mitchell,Bachelor,60068,109939,-2070409444915852969
Sid,Ellingsworth,Sid Ellingsworth,Bachelor,78460,109956,1023986260105701582
Shaunta,Burge,Shaunta Burge,Bachelor,68144,110001,-5325318740917394002
Wilford,Nimocks,Wilford Nimocks,Bachelor,78772,110027,2500638011962280182
Martin,Mierzwinski,Martin Mierzwinski,Bachelor,23156,110030,-4306331391070562565
German,Russo,German Russo,Bachelor,68956,110065,3721570482407496388
Louella,Chass,Louella Chass,Bachelor,72117,110073,-5402283389037326819
Aaron,Manolakis,Aaron Manolakis,Master,13528,110089,8110607553901565016
Iris,Sladick,Iris Sladick,Bachelor,84229,110107,-5818545408326068320
Allen,Poyner,Allen Poyner,Bachelor,47778,110125,-5738539311015620226
Weston,Albor,Weston Albor,Bachelor,29084,110170,9160388077563414216
Ena,Gfeller,Ena Gfeller,Bachelor,43386,110191,3491203831938716021
Claudio,Devenny,Claudio Devenny,Bachelor,85210,110207,-8573335494989888522
Wilson,Burleson,Wilson Burleson,Bachelor,44428,110211,-5123845030833324875
Bo,Throssell,Bo Throssell,Bachelor,53295,110217,-2285865750234306172
Tillie,Gobrecht,Tillie Gobrecht,Bachelor,71038,110221,1110229207460446884
Casey,Mandiola,Casey Mandiola,Bachelor,27824,110262,2247347295586080211
Randall,Garrow,Randall Garrow,Bachelor,80409,110337,680921067562430209
Elenora,Tooms,Elenora Tooms,Bachelor,68321,110394,-449871824527265797
Lan,Wicker,Lan Wicker,Master,22828,110429,1570544359096599641
Della,Nethery,Della Nethery,High School or Below,21827,110451,-1772566607340445191
Gema,Mockler,Gema Mockler,Bachelor,74257,110476,5120031993716200558
Ali,Barryman,Ali Barryman,Bachelor,85210,110484,-8767388563056463767
Ivan,Dorsinville,Ivan Dorsinville,Bachelor,77521,110508,-5733378773953494519
Ahmad,Wonderly,Ahmad Wonderly,Bachelor,75606,110514,6267843713547135848
Annamarie,Revier,Annamarie Revier,Bachelor,44980,110549,-3426588547091921524
Casey,Belon,Casey Belon,Bachelor,28909,110603,-6038454655415845269
Kenia,Turpin,Kenia Turpin,Bachelor,44305,110606,-8642812658186631875
Bobbie,Mcbrayer,Bobbie Mcbrayer,Bachelor,93210,110640,-8163843086667144604
Henriette,Bouras,Henriette Bouras,Bachelor,25927,110678,1298807608193960043
Bonita,Rott,Bonita Rott,Bachelor,92296,110681,3745206044283920663
Scott,Grabau,Scott Grabau,Bachelor,92606,110712,555258926369972636
Wilmer,Beran,Wilmer Beran,Bachelor,99443,110726,1258428825823394301
Laci,Thidphy,Laci Thidphy,Bachelor,52266,110737,-5299849867051609499
Tomiko,Boey,Tomiko Boey,Bachelor,79065,110742,-5054495607697672093
Janna,Lynskey,Janna Lynskey,Bachelor,55645,110752,-8571927304876437104
Brianne,Meader,Brianne Meader,Doctor,14616,110756,-8270447064860242505
Adolfo,Nehring,Adolfo Nehring,Bachelor,38638,110771,2269596878043808442
Hedwig,Stdenny,Hedwig Stdenny,Bachelor,83576,110782,397427629944586467
Dina,Tutor,Dina Tutor,Bachelor,54613,110822,-4027373978151164249
Leena,Yglesias,Leena Yglesias,Bachelor,23706,110906,2122069416514364605
Wei,Belotti,Wei Belotti,Bachelor,37056,110908,9203773249917888564
